"URN","Linked UID","Group Name","Companies House Number","Group Type","Closed Date","Group Status","FederationType","Joined date","EstablishmentName","TypeOfEstablishment (code)","TypeOfEstablishment (name)","PhaseOfEducation (code)","PhaseOfEducation (name)","LA (code)","LA (name)","HasSharedHT"
136136,3683,"Landau Forte Charitable Trust","","School sponsor","","Open","","01-09-2010","Landau Forte Academy, Amington","28","Academy sponsor led","4","Secondary","860","Staffordshire"
136136,3684,"LANDAU FORTE CHARITABLE TRUST","02387916","Multi-academy trust","","Open","","01-09-2010","Landau Forte Academy, Amington","28","Academy sponsor led","4","Secondary","860","Staffordshire"
136137,5029,"The Skinners' Company","","School sponsor","","Open","","01-09-2010","Skinners' Academy","28","Academy sponsor led","4","Secondary","204","Hackney"
136137,4549,"THE SKINNERS' ACADEMY","06543682","Single-academy trust","","Open","","01-09-2010","Skinners' Academy","28","Academy sponsor led","4","Secondary","204","Hackney"
136139,16246,"TEESSIDE LEARNING TRUST","07185357","Multi-academy trust","","Open","","01-11-2016","Freebrough Academy","28","Academy sponsor led","4","Secondary","807","Redcar and Cleveland"
136139,16405,"Teesside Learning Trust","","School sponsor","","Open","","01-11-2016","Freebrough Academy","28","Academy sponsor led","4","Secondary","807","Redcar and Cleveland"
136141,4880,"THE SUTTON ACADEMY","07103919","Single-academy trust","","Open","","01-09-2010","The Sutton Academy","28","Academy sponsor led","4","Secondary","342","St. Helens"
136141,4695,"St Helens College","","School sponsor","","Open","Hard","01-09-2010","The Sutton Academy","28","Academy sponsor led","4","Secondary","342","St. Helens"
136142,4658,"Exeter Diocesan Education Network (EDEN)","","School sponsor","","Open","","01-09-2010","All Saints Church of England Academy","28","Academy sponsor led","4","Secondary","879","Plymouth"
136142,2114,"ALL SAINTS CHURCH OF ENGLAND ACADEMY, PLYMOUTH","07035041","Single-academy trust","","Open","","01-09-2010","All Saints Church of England Academy","28","Academy sponsor led","4","Secondary","879","Plymouth"
136145,4105,"Ormiston Academies Trust","","School sponsor","","Open","","01-09-2010","Ormiston Sir Stanley Matthews Academy","28","Academy sponsor led","4","Secondary","861","Stoke-on-Trent"
136145,4106,"ORMISTON ACADEMIES TRUST","06982127","Multi-academy trust","","Open","","01-09-2010","Ormiston Sir Stanley Matthews Academy","28","Academy sponsor led","4","Secondary","861","Stoke-on-Trent"
136146,4036,"NORTHERN EDUCATION TRUST","07189647","Multi-academy trust","","Open","","01-09-2010","North Shore Academy","28","Academy sponsor led","4","Secondary","808","Stockton-on-Tees"
136146,4035,"Northern Education Trust","","School sponsor","","Open","","01-09-2012","North Shore Academy","28","Academy sponsor led","4","Secondary","808","Stockton-on-Tees"
136147,2054,"Academies Enterprise Trust (AET)","","School sponsor","","Open","","01-09-2010","Aylward Academy","28","Academy sponsor led","4","Secondary","308","Enfield"
136147,3771,"LONDON ACADEMIES ENTERPRISE TRUST","07211219","Multi-academy trust","","Open","","01-09-2010","Aylward Academy","28","Academy sponsor led","4","Secondary","308","Enfield"
136152,3623,"King Edward VI Foundation","","School sponsor","","Open","","01-09-2010","King Edward VI Sheldon Heath Academy","28","Academy sponsor led","4","Secondary","330","Birmingham"
136152,16826,"KING EDWARD VI ACADEMY TRUST BIRMINGHAM","10654935","Multi-academy trust","","Open","","01-09-2017","King Edward VI Sheldon Heath Academy","28","Academy sponsor led","4","Secondary","330","Birmingham"
136156,3586,"THE KEMNAL ACADEMIES TRUST","07348231","Multi-academy trust","","Open","","01-09-2010","Havant Academy","28","Academy sponsor led","4","Secondary","850","Hampshire"
136156,3587,"The Kemnal Academies Trust","","School sponsor","","Open","","01-04-2012","Havant Academy","28","Academy sponsor led","4","Secondary","850","Hampshire"
136157,2054,"Academies Enterprise Trust (AET)","","School sponsor","","Open","","01-09-2010","Nightingale Academy","28","Academy sponsor led","4","Secondary","308","Enfield"
136157,3771,"LONDON ACADEMIES ENTERPRISE TRUST","07211219","Multi-academy trust","","Open","","01-09-2010","Nightingale Academy","28","Academy sponsor led","4","Secondary","308","Enfield"
136158,4997,"The Midland Academies Trust","","School sponsor","","Open","","01-09-2010","The Nuneaton Academy","28","Academy sponsor led","4","Secondary","937","Warwickshire"
136158,3908,"THE MIDLAND ACADEMIES TRUST","07191874","Multi-academy trust","","Open","","01-09-2010","The Nuneaton Academy","28","Academy sponsor led","4","Secondary","937","Warwickshire"
136164,4927,"Aldridge Education","","School sponsor","","Open","","01-09-2010","Brighton Aldridge Community Academy","28","Academy sponsor led","4","Secondary","846","Brighton and Hove"
136164,2096,"ALDRIDGE EDUCATION","05670663","Multi-academy trust","","Open","","01-05-2017","Brighton Aldridge Community Academy","28","Academy sponsor led","4","Secondary","846","Brighton and Hove"
136166,3858,"MARINE ACADEMY PLYMOUTH","07194412","Multi-academy trust","","Open","","01-09-2010","Marine Academy Plymouth","28","Academy sponsor led","4","Secondary","879","Plymouth"
136166,5159,"University of Plymouth","","School sponsor","","Open","Hard","01-09-2010","Marine Academy Plymouth","28","Academy sponsor led","4","Secondary","879","Plymouth"
136172,3895,"Mercers Company, The","","School sponsor","","Open","","01-09-2011","Hammersmith Academy","28","Academy sponsor led","4","Secondary","205","Hammersmith and Fulham"
136172,3298,"HAMMERSMITH ACADEMY TRUST","06397195","Single-academy trust","","Open","","01-09-2011","Hammersmith Academy","28","Academy sponsor led","4","Secondary","205","Hammersmith and Fulham"
136174,4949,"The Co-operative Academies Trust","","School sponsor","","Open","","01-09-2010","Co-op Academy Manchester","28","Academy sponsor led","4","Secondary","352","Manchester"
136174,2777,"THE CO-OPERATIVE ACADEMIES TRUST","07747126","Multi-academy trust","","Open","","01-09-2014","Co-op Academy Manchester","28","Academy sponsor led","4","Secondary","352","Manchester"
136175,2950,"DOVER CHRIST CHURCH ACADEMY","07208598","Single-academy trust","","Open","","01-09-2010","Dover Christ Church Academy","28","Academy sponsor led","4","Secondary","886","Kent"
136175,2540,"Canterbury Christ Church University","","School sponsor","","Open","","12-07-2016","Dover Christ Church Academy","28","Academy sponsor led","4","Secondary","886","Kent"
136177,2971,"DYRMS - AN ACADEMY WITH MILITARY TRADITIONS","07209122","Single-academy trust","","Open","","01-09-2010","Duke of York's Royal Military School","28","Academy sponsor led","4","Secondary","886","Kent"
136177,3922,"Ministry of Defence","","School sponsor","","Open","","01-09-2010","Duke of York's Royal Military School","28","Academy sponsor led","4","Secondary","886","Kent"
136183,16649,"MAGNA LEARNING PARTNERSHIP","07865850","Multi-academy trust","","Open","Hard","01-11-2017","Sarum Academy","28","Academy sponsor led","4","Secondary","865","Wiltshire"
136183,16879,"Magna Learning Partnership","","School sponsor","","Open","Hard","01-11-2017","Sarum Academy","28","Academy sponsor led","4","Secondary","865","Wiltshire"
136184,3080,"THE FALLIBROOME TRUST","07346144","Multi-academy trust","","Open","","01-09-2010","The Winsford Academy","28","Academy sponsor led","4","Secondary","896","Cheshire West and Chester"
136184,4966,"The Fallibroome Academy","","School sponsor","","Open","","01-09-2014","The Winsford Academy","28","Academy sponsor led","4","Secondary","896","Cheshire West and Chester"
136185,4105,"Ormiston Academies Trust","","School sponsor","","Open","","01-09-2010","Ormiston Bolingbroke Academy","28","Academy sponsor led","4","Secondary","876","Halton"
136185,4107,"ORMISTON BOLINGBROKE ACADEMY TRUST","07349394","Single-academy trust","","Open","","01-09-2010","Ormiston Bolingbroke Academy","28","Academy sponsor led","4","Secondary","876","Halton"
136186,4105,"Ormiston Academies Trust","","School sponsor","","Open","","01-09-2010","Ormiston Victory Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136186,4106,"ORMISTON ACADEMIES TRUST","06982127","Multi-academy trust","","Open","","01-09-2010","Ormiston Victory Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136187,4105,"Ormiston Academies Trust","","School sponsor","","Open","","01-09-2010","Ormiston Venture Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136187,4106,"ORMISTON ACADEMIES TRUST","06982127","Multi-academy trust","","Open","","01-09-2010","Ormiston Venture Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136192,5078,"Tollbar Multi Academy Trust","","School sponsor","","Open","","01-09-2010","Cleethorpes Academy","28","Academy sponsor led","4","Secondary","812","North East Lincolnshire"
136192,5079,"TOLLBAR MULTI ACADEMY TRUST","08085503","Multi-academy trust","","Open","","01-09-2010","Cleethorpes Academy","28","Academy sponsor led","4","Secondary","812","North East Lincolnshire"
136193,5604,"RICHARD HUISH TRUST","09320523","Multi-academy trust","","Open","","01-04-2015","The Taunton Academy","28","Academy sponsor led","4","Secondary","933","Somerset"
136193,5629,"Richard Huish College","","School sponsor","","Open","","01-04-2015","The Taunton Academy","28","Academy sponsor led","4","Secondary","933","Somerset"
136194,5007,"The Priory Federation of Academies","","School sponsor","","Open","","01-09-2010","The Priory Ruskin Academy","28","Academy sponsor led","4","Secondary","925","Lincolnshire"
136194,4253,"THE PRIORY FEDERATION OF ACADEMIES","06462935","Multi-academy trust","","Open","","01-09-2010","The Priory Ruskin Academy","28","Academy sponsor led","4","Secondary","925","Lincolnshire"
136195,16707,"SOUTH SUFFOLK LEARNING TRUST","07682993","Multi-academy trust","","Open","Hard","01-03-2019","Colchester Academy","28","Academy sponsor led","4","Secondary","881","Essex"
136197,3571,"THE JOHN WALLIS CHURCH OF ENGLAND ACADEMY, ASHFORD","07006159","Single-academy trust","","Open","","01-09-2010","The John Wallis Church of England Academy","28","Academy sponsor led","7","All through","886","Kent"
136197,2896,"The Diocese of Canterbury Academies Company Limited","","School sponsor","","Open","Hard","01-09-2010","The John Wallis Church of England Academy","28","Academy sponsor led","7","All through","886","Kent"
136198,5150,"University of Bradford","","School sponsor","","Open","","01-09-2010","University Academy Keighley","28","Academy sponsor led","4","Secondary","380","Bradford"
136198,5145,"UNIVERSITY ACADEMY KEIGHLEY","07134810","Single-academy trust","","Open","","01-09-2010","University Academy Keighley","28","Academy sponsor led","4","Secondary","380","Bradford"
136199,5315,"THE WHITE HORSE FEDERATION","08075785","Multi-academy trust","","Open","","01-03-2015","Gloucester Academy","28","Academy sponsor led","4","Secondary","916","Gloucestershire"
136199,5044,"The White Horse Federation","","School sponsor","","Open","","01-03-2015","Gloucester Academy","28","Academy sponsor led","4","Secondary","916","Gloucestershire"
136200,3643,"EDUCATION SOUTH WEST","07451553","Multi-academy trust","","Open","","01-09-2010","Dartmouth Academy","28","Academy sponsor led","7","All through","878","Devon"
136200,3642,"Education South West","","School sponsor","","Open","","01-09-2014","Dartmouth Academy","28","Academy sponsor led","7","All through","878","Devon"
136201,2853,"The David Ross Education Trust","","School sponsor","","Open","","01-09-2010","Malcolm Arnold Academy","28","Academy sponsor led","4","Secondary","928","Northamptonshire"
136201,2854,"THE DAVID ROSS EDUCATION TRUST","06182612","Multi-academy trust","","Open","","01-09-2010","Malcolm Arnold Academy","28","Academy sponsor led","4","Secondary","928","Northamptonshire"
136202,2839,"Eastern Multi-Academy Trust","","School sponsor","","Open","","01-05-2012","King's Lynn Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136202,2840,"EASTERN MULTI-ACADEMY TRUST","07338780","Multi-academy trust","","Open","","01-09-2010","King's Lynn Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136203,16210,"The Collegiate Trust","","School sponsor","","Open","Hard","01-06-2018","The Quest Academy","28","Academy sponsor led","4","Secondary","306","Croydon"
136203,15936,"THE COLLEGIATE TRUST","08058921","Multi-academy trust","","Open","Hard","01-06-2018","The Quest Academy","28","Academy sponsor led","4","Secondary","306","Croydon"
136204,3531,"INSPIRATION TRUST","08179349","Multi-academy trust","","Open","","01-09-2010","The Thetford Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136204,3530,"Inspiration Trust","","School sponsor","","Open","","01-09-2014","The Thetford Academy","28","Academy sponsor led","4","Secondary","926","Norfolk"
136205,3725,"LEIGH ACADEMIES TRUST","02336587","Multi-academy trust","","Open","","01-09-2010","Wilmington Academy","28","Academy sponsor led","4","Secondary","886","Kent"
136205,3724,"Leigh Academies Trust","","School sponsor","","Open","Hard","01-09-2010","Wilmington Academy","28","Academy sponsor led","4","Secondary","886","Kent"
136206,2128,"AMBITIONS ACADEMIES TRUST","07977940","Multi-academy trust","","Open","","01-06-2015","St Aldhelm's Academy","28","Academy sponsor led","4","Secondary","839","Bournemouth, Christchurch and Poole Council"
136206,2127,"Ambitions Academies Trust","","School sponsor","","Open","","01-06-2015","St Aldhelm's Academy","28","Academy sponsor led","4","Secondary","839","Bournemouth, Christchurch and Poole Council"
136208,2054,"Academies Enterprise Trust (AET)","","School sponsor","","Open","","01-09-2010","Richmond Park Academy","28","Academy sponsor led","4","Secondary","318","Richmond upon Thames"
136208,2053,"ACADEMIES ENTERPRISE TRUST","06625091","Multi-academy trust","","Open","","01-09-2010","Richmond Park Academy","28","Academy sponsor led","4","Secondary","318","Richmond upon Thames"
136213,2323,"Birmingham Metropolitan College","","School sponsor","","Open","","01-09-2010","Harborne Academy","28","Academy sponsor led","4","Secondary","330","Birmingham"
136213,3307,"HARBORNE ACADEMY","07310176","Single-academy trust","","Open","","01-09-2010","Harborne Academy","28","Academy sponsor led","4","Secondary","330","Birmingham"
136217,3251,"Greenwood Academies Trust","","School sponsor","","Open","","01-09-2010","Skegness Academy","28","Academy sponsor led","4","Secondary","925","Lincolnshire"
136217,3252,"GREENWOOD ACADEMIES TRUST","06864339","Multi-academy trust","","Open","","01-09-2010","Skegness Academy","28","Academy sponsor led","4","Secondary","925","Lincolnshire"
136261,2596,"Education Development Trust","","School sponsor","","Open","","01-01-2011","Oxford Spires Academy","28","Academy sponsor led","4","Secondary","931","Oxfordshire"
136261,2597,"CFBT SCHOOLS TRUST","07468210","Multi-academy trust","","Open","","01-01-2011","Oxford Spires Academy","28","Academy sponsor led","4","Secondary","931","Oxfordshire"
136266,16757,"FOUR CS MAT","07333133","Multi-academy trust","","Open","","01-09-2010","Arthur Mellows Village College","34","Academy converter","4","Secondary","874","Peterborough"
136266,17072,"Four Cs MAT","","School sponsor","","Open","Hard","12-05-2016","Arthur Mellows Village College","34","Academy converter","4","Secondary","874","Peterborough"
136267,2599,"CHADWELL HEATH ACADEMY","07346826","Single-academy trust","","Open","","01-09-2010","Chadwell Heath Academy","34","Academy converter","4","Secondary","317","Redbridge"
136268,5079,"TOLLBAR MULTI ACADEMY TRUST","08085503","Multi-academy trust","","Open","","01-09-2010","Tollbar Academy","34","Academy converter","4","Secondary","812","North East Lincolnshire"
136268,5078,"Tollbar Multi Academy Trust","","School sponsor","","Open","Hard","01-09-2010","Tollbar Academy","34","Academy converter","4","Secondary","812","North East Lincolnshire"
136269,4649,"ST BURYAN ACADEMY PRIMARY SCHOOL","07342848","Single-academy trust","","Open","","01-09-2010","St Buryan Primary School","34","Academy converter","2","Primary","908","Cornwall"
136270,4885,"SWALE ACADEMIES TRUST","07344732","Multi-academy trust","","Open","","01-09-2010","Westlands Primary School","34","Academy converter","2","Primary","886","Kent"
136270,4886,"Swale Academies Trust","","School sponsor","","Open","Hard","01-09-2010","Westlands Primary School","34","Academy converter","2","Primary","886","Kent"
136271,16115,"HARTISMERE FAMILY OF SCHOOLS","07341583","Multi-academy trust","","Open","","01-09-2010","Hartismere School","34","Academy converter","4","Secondary","935","Suffolk"
136271,3327,"Hartismere Family of Schools","","School sponsor","","Open","Hard","23-07-2015","Hartismere School","34","Academy converter","4","Secondary","935","Suffolk"
136272,5289,"WESTCLIFF HIGH SCHOOL FOR BOYS LIMITED","07347930","Single-academy trust","","Open","","01-09-2010","Westcliff High School for Boys Academy","34","Academy converter","4","Secondary","882","Southend-on-Sea"
136273,2204,"AUDENSHAW SCHOOL ACADEMY TRUST","07333089","Single-academy trust","","Open","","01-09-2010","Audenshaw School","34","Academy converter","4","Secondary","357","Tameside"
136274,2230,"THE BARNBY ROAD TRUST","07345215","Single-academy trust","","Open","","06-09-2010","Barnby Road Academy Primary and Nursery school","34","Academy converter","2","Primary","891","Nottinghamshire"
136275,4233,"THE PREMIER ACADEMY LIMITED","07324340","Single-academy trust","","Open","","01-09-2010","The Premier Academy","34","Academy converter","2","Primary","826","Milton Keynes"
136276,5229,"Watford Grammar School for Boys","","School sponsor","","Open","","01-09-2010","Watford Grammar School for Boys","34","Academy converter","4","Secondary","919","Hertfordshire"
136276,5230,"WATFORD GRAMMAR SCHOOL FOR BOYS","07348288","Single-academy trust","","Open","","01-09-2010","Watford Grammar School for Boys","34","Academy converter","4","Secondary","919","Hertfordshire"
136277,3364,"HEALING MULTI ACADEMY TRUST","07345756","Multi-academy trust","","Open","","01-09-2010","Healing Science Academy","34","Academy converter","4","Secondary","812","North East Lincolnshire"
136277,3365,"Healing Multi Academy Trust","","School sponsor","","Open","Hard","01-09-2010","Healing Science Academy","34","Academy converter","4","Secondary","812","North East Lincolnshire"
136278,4966,"The Fallibroome Academy","","School sponsor","","Open","","01-09-2010","The Fallibroome Academy","34","Academy converter","4","Secondary","895","Cheshire East"
136278,3080,"THE FALLIBROOME TRUST","07346144","Multi-academy trust","","Open","","01-09-2010","The Fallibroome Academy","34","Academy converter","4","Secondary","895","Cheshire East"
136279,16159,"BRINE MULTI ACADEMY TRUST","07344747","Multi-academy trust","","Open","","02-09-2010","Brine Leas School","34","Academy converter","4","Secondary","895","Cheshire East"
136280,5506,"Cornerstone Academy Trust","","School sponsor","","Open","","01-03-2015","Broadclyst Community Primary School","34","Academy converter","2","Primary","878","Devon"
136280,15879,"CORNERSTONE ACADEMY TRUST","07339625","Multi-academy trust","","Open","","01-09-2010","Broadclyst Community Primary School","34","Academy converter","2","Primary","878","Devon"
136281,3587,"The Kemnal Academies Trust","","School sponsor","","Open","","01-09-2010","Kemnal Technology College","34","Academy converter","4","Secondary","305","Bromley"
136281,3586,"THE KEMNAL ACADEMIES TRUST","07348231","Multi-academy trust","","Open","","01-09-2010","Kemnal Technology College","34","Academy converter","4","Secondary","305","Bromley"
136282,3176,"THE GILES ACADEMY","07352123","Single-academy trust","","Open","","01-09-2010","The Giles Academy","34","Academy converter","4","Secondary","925","Lincolnshire"
136283,3379,"HECKMONDWIKE GRAMMAR SCHOOL ACADEMY TRUST","07348329","Single-academy trust","","Open","","01-09-2010","Heckmondwike Grammar School","34","Academy converter","4","Secondary","382","Kirklees"
136284,2837,"CUCKOO HALL ACADEMIES TRUST","07355559","Multi-academy trust","","Open","","01-09-2010","Cuckoo Hall Academy","34","Academy converter","2","Primary","308","Enfield"
136285,4481,"SEATON ACADEMY","07343156","Single-academy trust","","Open","","01-09-2010","Seaton Academy","34","Academy converter","2","Primary","909","Cumbria"
136286,4886,"Swale Academies Trust","","School sponsor","","Open","","01-09-2010","Westlands School","34","Academy converter","4","Secondary","886","Kent"
136286,4885,"SWALE ACADEMIES TRUST","07344732","Multi-academy trust","","Open","","01-09-2010","Westlands School","34","Academy converter","4","Secondary","886","Kent"
136287,5141,"UFFCULME ACADEMY TRUST","07338835","Multi-academy trust","","Open","","01-09-2010","Uffculme School","34","Academy converter","4","Secondary","878","Devon"
136289,5231,"WATFORD GRAMMAR SCHOOL FOR GIRLS","07348254","Single-academy trust","","Open","","01-09-2010","Watford Grammar School for Girls","34","Academy converter","4","Secondary","919","Hertfordshire"
136290,4283,"QUEEN ELIZABETH'S SCHOOL BARNET","07351253","Single-academy trust","","Open","","01-09-2010","Queen Elizabeth's School, Barnet","34","Academy converter","4","Secondary","302","Barnet"
136291,4609,"THE SPENCER ACADEMIES TRUST","07353824","Multi-academy trust","","Open","","01-09-2010","George Spencer Academy and Technology College","34","Academy converter","4","Secondary","891","Nottinghamshire"
136291,5033,"The Spencer Academies Trust","","School sponsor","","Open","Hard","01-09-2010","George Spencer Academy and Technology College","34","Academy converter","4","Secondary","891","Nottinghamshire"
136292,2797,"THE COTSWOLD SCHOOL ACADEMY TRUST","07338767","Single-academy trust","","Open","","06-09-2010","The Cotswold Academy","34","Academy converter","4","Secondary","916","Gloucestershire"
136293,3192,"GODDARD PARK COMMUNITY PRIMARY SCHOOL ACADEMY TRUST","07351053","Single-academy trust","","Open","","22-09-2010","Goddard Park Community Primary School","34","Academy converter","2","Primary","866","Swindon"
136294,3499,"HUISH EPISCOPI ACADEMY","07341553","Single-academy trust","","Open","","02-09-2010","Huish Episcopi Academy","34","Academy converter","4","Secondary","933","Somerset"
136295,16632,"VECTOR LEARNING TRUST","07341523","Multi-academy trust","","Open","","01-09-2010","Holyrood Academy","34","Academy converter","4","Secondary","933","Somerset"
136295,17275,"The Vector Learning Trust","","School sponsor","","Open","Hard","30-01-2017","Holyrood Academy","34","Academy converter","4","Secondary","933","Somerset"
136296,3309,"HARDENHUISH SCHOOL LIMITED","07344277","Single-academy trust","","Open","","01-09-2010","Hardenhuish School","34","Academy converter","4","Secondary","865","Wiltshire"
136297,5168,"URMSTON GRAMMAR","07335020","Single-academy trust","","Open","","01-09-2010","Urmston Grammar Academy","34","Academy converter","4","Secondary","358","Trafford"
136298,16334,"THE CHARTER SCHOOLS EDUCATIONAL TRUST","07338707","Multi-academy trust","","Open","","01-09-2010","The Charter School North Dulwich","34","Academy converter","4","Secondary","210","Southwark"
136299,4032,"NORTHAMPTON SCHOOL FOR BOYS","07333885","Single-academy trust","","Open","","01-09-2010","Northampton School for Boys","34","Academy converter","4","Secondary","928","Northamptonshire"
136301,5478,"LEARNER ENGAGEMENT AND ACHIEVEMENT PARTNERSHIP MULTI-ACADEMY TRUST","07361021","Multi-academy trust","","Open","","01-10-2010","Brinsworth Academy","34","Academy converter","4","Secondary","372","Rotherham"
136302,2539,"THE CANTERBURY ACADEMY","07345430","Multi-academy trust","","Open","","07-10-2010","The Canterbury Academy","34","Academy converter","4","Secondary","886","Kent"
136303,4136,"PARK HALL INFANT ACADEMY","07380068","Single-academy trust","","Open","","01-10-2010","Park Hall Infant Academy","34","Academy converter","2","Primary","335","Walsall"
136304,3586,"THE KEMNAL ACADEMIES TRUST","07348231","Multi-academy trust","","Open","","01-11-2010","Orchards Academy","34","Academy converter","4","Secondary","886","Kent"
136304,3587,"The Kemnal Academies Trust","","School sponsor","","Open","Hard","01-11-2010","Orchards Academy","34","Academy converter","4","Secondary","886","Kent"
136305,3416,"HIGHSTED ACADEMY TRUST","07348116","Single-academy trust","","Open","","01-10-2010","Highsted Grammar School","34","Academy converter","4","Secondary","886","Kent"
136306,4540,"SIR THOMAS RICH'S SCHOOL","07331954","Single-academy trust","","Open","","01-10-2010","Sir Thomas Rich's School","34","Academy converter","4","Secondary","916","Gloucestershire"
136307,3412,"HIGHDOWN SCHOOL AND SIXTH FORM CENTRE","07398941","Single-academy trust","","Open","","01-11-2010","Highdown School and Sixth Form Centre","34","Academy converter","4","Secondary","870","Reading"
136308,16335,"ASHMOLE ACADEMY TRUST LTD","07375627","Multi-academy trust","","Open","","01-10-2010","Ashmole Academy","34","Academy converter","4","Secondary","302","Barnet"
136308,2179,"Ashmole Academy","","School sponsor","","Open","Hard","01-10-2010","Ashmole Academy","34","Academy converter","4","Secondary","302","Barnet"
136309,3645,"THE KINGSDALE FOUNDATION","07407844","Single-academy trust","","Open","","01-11-2010","Kingsdale Foundation School","34","Academy converter","4","Secondary","210","Southwark"
136310,5128,"TUDOR GRANGE ACADEMIES TRUST","07365748","Multi-academy trust","","Open","","01-10-2010","Tudor Grange Academy, Solihull","34","Academy converter","4","Secondary","334","Solihull"
136310,5127,"Tudor Grange Academies Trust","","School sponsor","","Open","Hard","01-10-2010","Tudor Grange Academy, Solihull","34","Academy converter","4","Secondary","334","Solihull"
136311,3910,"MIDSOMER NORTON SCHOOLS PARTNERSHIP","07365778","Multi-academy trust","","Open","","01-10-2010","Somervale School Specialist Media Arts College","34","Academy converter","4","Secondary","800","Bath and North East Somerset"
136311,3909,"Midsomer Norton Schools Partnership","","School sponsor","","Open","Hard","01-10-2010","Somervale School Specialist Media Arts College","34","Academy converter","4","Secondary","800","Bath and North East Somerset"
136312,5102,"THE LEARNING ACADEMY TRUST","07394649","Multi-academy trust","","Open","","01-11-2010","Trenance Learning Academy","34","Academy converter","2","Primary","908","Cornwall"
136312,15890,"The Learning Academy Trust","","School sponsor","","Open","Hard","01-09-2015","Trenance Learning Academy","34","Academy converter","2","Primary","908","Cornwall"
136313,5039,"The Thinking Schools Academy Trust","","School sponsor","","Open","","01-11-2010","The Rochester Grammar School","34","Academy converter","4","Secondary","887","Medway"
136313,5049,"THE THINKING SCHOOLS ACADEMY TRUST","07359755","Multi-academy trust","","Open","","01-11-2010","The Rochester Grammar School","34","Academy converter","4","Secondary","887","Medway"
136315,4281,"QUEEN ELIZABETH'S GRAMMAR, ALFORD - A SELECTIVE ACADEMY LIMITED","07388635","Single-academy trust","","Open","","01-10-2010","Queen Elizabeth's Grammar Alford - A Selective Academy","34","Academy converter","4","Secondary","925","Lincolnshire"
136316,3117,"FOREST ACADEMY","07400940","Single-academy trust","","Open","","01-11-2010","Forest Academy","34","Academy converter","2","Primary","935","Suffolk"
136317,4465,"SANDWICH TECHNOLOGY SCHOOL","07401373","Single-academy trust","","Open","","01-11-2010","Sandwich Technology School","34","Academy converter","4","Secondary","886","Kent"
136318,2192,"ASPIRE ACADEMY TRUST","07387540","Multi-academy trust","","Open","","01-11-2010","Sandy Hill Academy","34","Academy converter","2","Primary","908","Cornwall"
136318,2191,"ASPIRE Academy Trust","","School sponsor","","Open","Hard","08-12-2010","Sandy Hill Academy","34","Academy converter","2","Primary","908","Cornwall"
136319,2661,"CHILTERN LEARNING TRUST","07559901","Multi-academy trust","","Open","","01-09-2013","Denbigh High School","34","Academy converter","4","Secondary","821","Luton"
136319,2871,"Chiltern Learning Trust","","School sponsor","","Open","Hard","01-09-2013","Denbigh High School","34","Academy converter","4","Secondary","821","Luton"
136320,4780,"ST PATRICK'S CHURCH OF ENGLAND PRIMARY ACADEMY","07401748","Single-academy trust","","Open","","01-11-2010","St Patricks Church of England Primary Academy","34","Academy converter","2","Primary","334","Solihull"
136321,5087,"Torquay Boys’ Grammar School Multi-Academy Trust","","School sponsor","","Open","","01-11-2010","Torquay Boys' Grammar School","34","Academy converter","4","Secondary","880","Torbay"
136321,5086,"TORQUAY BOYS' GRAMMAR SCHOOL","07394671","Multi-academy trust","","Open","","01-11-2010","Torquay Boys' Grammar School","34","Academy converter","4","Secondary","880","Torbay"
136322,4453,"Unity Schools Partnership","","School sponsor","","Open","","01-11-2010","Samuel Ward Academy","34","Academy converter","4","Secondary","935","Suffolk"
136322,4454,"UNITY SCHOOLS PARTNERSHIP","07400386","Multi-academy trust","","Open","","01-11-2010","Samuel Ward Academy","34","Academy converter","4","Secondary","935","Suffolk"
136323,3569,"John Taylor MAT","","School sponsor","","Open","","01-11-2010","John Taylor High School","34","Academy converter","4","Secondary","860","Staffordshire"
136323,5690,"JOHN TAYLOR MAT","07421140","Multi-academy trust","","Open","","01-11-2010","John Taylor High School","34","Academy converter","4","Secondary","860","Staffordshire"
136324,3145,"FULSTON MANOR ACADEMIES TRUST","07343725","Multi-academy trust","","Open","","01-10-2010","Fulston Manor School","34","Academy converter","4","Secondary","886","Kent"
136324,3144,"Fulston Manor Academies Trust","","School sponsor","","Open","Hard","01-10-2010","Fulston Manor School","34","Academy converter","4","Secondary","886","Kent"
136325,4437,"SAFFRON ACADEMY TRUST","07618351","Multi-academy trust","","Open","","01-09-2017","R A Butler Infant School","34","Academy converter","2","Primary","881","Essex"
136325,4436,"Saffron Academy Trust","","School sponsor","","Open","","01-09-2017","R A Butler Infant School","34","Academy converter","2","Primary","881","Essex"
136326,4474,"DELTA ACADEMIES TRUST","07386086","Multi-academy trust","","Open","","01-11-2010","Green Lane Primary Academy","34","Academy converter","2","Primary","383","Leeds"
136326,4475,"Delta Academies Trust","","School sponsor","","Open","Hard","01-11-2010","Green Lane Primary Academy","34","Academy converter","2","Primary","383","Leeds"
